"Order ID","Order Date","Customer ID","Product ID","Sales","Quantity","Discount","Profit","Shipping Cost"
"IN-2011-86278","2011-10-06","NH-18610","FUR-TA-10000022","3694.68","4","0.0","886.68","382.77"
"ID-2013-17055","2013-08-24","HJ-14875","FUR-TA-10002153","2214.849","7","0.3","-221.571","382.1"
"MX-2013-151764","2013-09-21","JL-15175","FUR-CH-10000843","1236.48","4","0.0","111.28","381.22"
"MX-2014-124744","2014-12-17","MY-18295","OFF-AP-10002681","1805.9","5","0.0","126.4","381.14"
"US-2011-106992","2011-09-19","SB-20290","TEC-MA-10000822","3059.982","3","0.4","-509.997","380.77"
"CA-2014-168109","2014-07-04","JK-15640","TEC-AC-10002049","1687.8","4","0.0","742.632","379.56"
"CA-2011-117639","2011-05-21","MW-18235","OFF-BI-10003925","2715.93","7","0.0","1276.4871","378.83"
"MX-2014-140305","2014-06-03","KC-16540","OFF-AP-10004627","1810.3","5","0.0","54.3","378.26"
"MX-2014-113845","2014-09-12","CS-12460","TEC-PH-10001076","2120.5","5","0.0","106.0","377.7"
"IN-2014-61932","2014-04-17","HA-14920","TEC-PH-10001457","1275.0","2","0.0","140.22","377.58"
"ES-2012-4589770","2012-11-21","MT-17815","TEC-MA-10004534","1593.648","7","0.15","-225.162","377.03"
"ES-2014-1331794","2014-03-06","FW-14395","FUR-BO-10003991","1114.236","3","0.1","383.706","376.88"
"ES-2012-4621754","2012-07-23","BH-11710","TEC-PH-10002623","2944.08","5","0.1","1112.13","376.58"
"ID-2014-41191","2014-11-07","DK-12895","OFF-AP-10002793","3309.2598","7","0.17","318.8598","374.8"
"MX-2014-128405","2014-11-22","KD-16270","FUR-CH-10002093","897.48","9","0.0","322.92","374.38"
"ES-2011-1858721","2011-06-11","SC-20845","FUR-BO-10003103","2056.05","5","0.0","390.6","372.5"
"MX-2012-168865","2012-09-14","CY-12745","TEC-CO-10001818","2365.6592","10","0.002","18.8592","372.32"
"IN-2011-52279","2011-11-25","HL-15040","TEC-CO-10002040","1336.356","7","0.4","44.436","371.74"
"IN-2012-14724","2012-08-10","CT-11995","TEC-CO-10001654","3038.64","8","0.0","1245.84","371.51"
"ES-2013-3042991","2013-03-20","CC-12370","OFF-AP-10002397","2698.65","9","0.0","890.46","369.98"
"LT-2013-3900","2013-12-30","GR-4560","TEC-CAN-10001853","3799.08","12","0.0","455.76","369.73"
"IN-2012-18518","2012-10-04","TT-21070","FUR-CH-10001207","2756.34","6","0.0","413.28","369.4"
"IT-2012-4058325","2012-08-06","PO-19195","TEC-PH-10002597","983.88","8","0.1","-11.16","369.17"
"IN-2012-42220","2012-10-02","ED-13885","FUR-CH-10003232","1719.807","5","0.27","117.657","368.44"
"IN-2014-17972","2014-03-26","AP-10915","OFF-AP-10003917","1421.541","3","0.17","428.121","367.57"
"MX-2014-151554","2014-11-21","TM-21490","TEC-CO-10002617","1053.6884","5","0.002","441.2884","367.55"
"IT-2011-3270900","2011-11-30","AW-10840","TEC-CO-10000556","1440.84","8","0.5","-1268.04","367.35"
"IN-2011-28087","2011-11-03","DP-13105","FUR-CH-10003232","2544.372","6","0.1","621.792","366.89"
"CA-2012-123113","2012-11-23","AT-10735","OFF-AP-10000275","2625.12","8","0.0","735.0336","366.72"
"RO-2012-9480","2012-12-06","SG-10605","TEC-HEW-10003460","1554.48","8","0.0","341.76","366.58"
"MX-2013-109981","2013-12-03","BM-11785","TEC-PH-10004196","1278.0","3","0.0","89.46","365.9"
"MX-2012-130351","2012-12-20","FH-14365","TEC-PH-10002672","3474.08","8","0.0","625.28","365.65"
"MX-2012-135076","2012-09-13","DK-13375","TEC-PH-10000106","2550.0","6","0.0","357.0","365.2"
"CA-2013-114972","2013-11-04","PF-19225","OFF-AP-10003057","1101.48","4","0.0","429.5772","364.76"
"CA-2013-146633","2013-11-16","TG-21310","OFF-BI-10003527","1016.792","1","0.2","381.297","363.87"
"CA-2013-110499","2013-04-08","YC-21895","TEC-CO-10002095","1199.976","3","0.2","374.9925","363.78"
"TU-2012-2690","2012-05-23","SF-10200","TEC-SAM-10000345","934.248","14","0.6","-1331.652","363.73"
"CA-2014-166709","2014-11-18","HL-15040","TEC-CO-10004722","10499.97","3","0.0","5039.9856","363.19"
"SG-2014-9460","2014-04-14","JW-5220","TEC-CIS-10002259","3908.88","6","0.0","1563.48","363.16"
"MX-2014-164217","2014-08-29","CC-12100","TEC-PH-10004182","2142.3","5","0.0","556.9","363.1"
"ID-2014-80657","2014-05-16","RD-19930","OFF-AP-10004350","1900.584","6","0.4","-348.516","360.04"
"CM-2012-6440","2012-12-13","BP-1230","OFF-HOO-10000335","1840.68","6","0.0","496.98","359.58"
"ES-2011-5287434","2011-03-31","SA-20830","FUR-BO-10004129","2624.04","6","0.0","446.04","359.28"
"IN-2012-79439","2012-02-04","EM-13810","FUR-BO-10001372","3076.5","7","0.0","215.25","359.27"
"IN-2013-58929","2013-05-29","CS-12175","TEC-PH-10004664","3181.7718","6","0.17","344.9718","359.09"
"IT-2012-2646674","2012-08-29","JD-16060","OFF-ST-10004597","1392.633","11","0.1","-139.557","358.96"
"IN-2011-63577","2011-06-15","GH-14665","FUR-CH-10001664","1296.24","8","0.0","285.12","358.85"
"IN-2014-16068","2014-08-28","CM-11935","OFF-AP-10003240","1682.91","3","0.0","487.98","358.51"
"MX-2011-150973","2011-10-27","JB-16000","TEC-PH-10004196","1278.0","3","0.0","89.46","358.18"
"RS-2014-4120","2014-03-19","RB-9465","TEC-MOT-10003348","2570.76","4","0.0","976.8","357.89"
"MX-2014-154935","2014-09-11","RB-19795","FUR-TA-10000136","2332.96","5","0.2","349.86","357.79"
"ID-2012-83604","2012-08-28","PO-19195","FUR-BO-10002866","1582.2","6","0.4","-870.3","357.21"
"US-2014-117723","2014-08-16","DL-13495","OFF-ST-10004459","1801.632","6","0.2","-337.806","356.88"
"IN-2013-81112","2013-08-01","TS-21205","FUR-TA-10001276","1512.0","6","0.0","498.96","356.84"
"CA-2013-147368","2013-06-10","TC-21295","TEC-MA-10002178","695.7","2","0.5","-27.828","356.68"
"SF-2014-3560","2014-12-24","MV-8190","TEC-APP-10002966","2550.0","4","0.0","714.0","355.92"
"CA-2012-147830","2012-12-15","NF-18385","TEC-AC-10002049","2025.36","6","0.2","607.608","355.61"
"ES-2012-1439357","2012-02-23","BD-11560","FUR-CH-10000685","2285.7","5","0.0","845.7","355.06"
"IN-2014-16054","2014-10-11","PS-18760","FUR-BO-10001541","1029.2589","9","0.07","10.8189","354.47"
"US-2014-148817","2014-04-21","FM-14215","TEC-CO-10003931","1058.2792","5","0.002","-2.1208","354.42"
"IN-2013-50809","2013-06-12","CA-12775","TEC-PH-10000169","5751.54","9","0.0","2817.99","353.85"
"ES-2013-1211534","2013-09-17","CD-12790","FUR-BO-10001553","2442.069","7","0.1","-244.251","353.57"
"IN-2014-81154","2014-09-19","NL-18310","OFF-ST-10004748","1190.52","6","0.0","178.56","353.42"
"IT-2014-2009199","2014-11-26","TB-21055","OFF-AP-10000540","3150.819","7","0.1","-35.091","353.04"
"ES-2014-1972860","2014-09-01","NF-18475","TEC-CO-10004567","1599.9","5","0.0","719.85","352.79"
"IN-2014-51432","2014-06-20","KD-16495","FUR-BO-10001749","2063.4","5","0.0","123.75","352.64"
"HU-2014-7310","2014-10-23","EH-4125","OFF-ROG-10003898","1269.9","6","0.0","558.72","352.52"
"IN-2011-26176","2011-08-16","KB-16600","FUR-BO-10001934","3274.02","9","0.0","261.9","351.08"
"MX-2014-113845","2014-09-12","CS-12460","TEC-PH-10002815","848.32","2","0.0","110.28","351.07"
"CA-2012-102491","2012-08-24","KW-16435","TEC-MA-10000864","3080.0","7","0.0","1416.8","351.01"
"ES-2014-5345830","2014-01-14","MG-17695","TEC-CO-10002663","2847.36","8","0.0","711.84","350.68"
"ID-2014-58271","2014-11-13","VF-21715","FUR-CH-10000602","1725.75","5","0.25","-483.3","350.68"
"ID-2013-57949","2013-06-13","AM-10705","TEC-CO-10001419","1479.3138","6","0.07","-63.6462","350.31"
"US-2012-128587","2012-12-24","HM-14860","TEC-CO-10003763","4899.93","7","0.0","2302.9671","350.09"
"IN-2014-68750","2014-09-22","BP-11290","TEC-CO-10000679","1282.23","9","0.0","12.69","349.88"
"AO-2011-1670","2011-01-08","HZ-4950","FUR-IKE-10001539","2478.6","6","0.0","49.5","349.87"
"CA-2013-118689","2013-10-03","TC-20980","TEC-CO-10004722","17499.95","5","0.0","8399.976","349.07"
"IN-2013-42535","2013-07-30","EM-13825","TEC-CO-10002376","959.76","3","0.0","460.62","348.48"
"CA-2012-124891","2012-07-31","RH-19495","FUR-TA-10002903","1090.782","7","0.4","-290.8752","348.18"
"IN-2014-27947","2014-04-30","BS-11800","OFF-AP-10000136","4135.641","10","0.17","847.041","348.08"
"MX-2011-158204","2011-09-28","DV-13465","FUR-BO-10000567","2325.28","8","0.0","511.52","347.82"
"IN-2014-56206","2014-06-24","MB-17305","FUR-BO-10001471","5486.67","14","0.1","2316.51","346.6"
"IT-2011-3316894","2011-04-06","PC-19000","OFF-ST-10001758","1523.664","8","0.1","-50.976","345.81"
"IT-2014-2819680","2014-08-07","CA-12310","TEC-PH-10004505","1625.2425","3","0.15","-76.5675","345.78"
"US-2013-138408","2013-11-19","KC-16255","TEC-AC-10003870","1319.96","4","0.0","527.984","345.77"
"ES-2014-2179863","2014-02-14","MB-18085","OFF-ST-10004191","734.94","4","0.1","130.62","344.98"
"US-2014-110576","2014-11-29","RB-19795","FUR-TA-10004154","2065.32","12","0.4","-619.596","344.98"
"RO-2012-8470","2012-08-17","DB-3660","FUR-OFF-10001224","1391.52","8","0.0","69.36","344.5"
"CA-2012-111514","2012-08-31","SC-20260","FUR-BO-10002545","1552.831","7","0.15","200.9546","343.97"
"MX-2012-157987","2012-08-07","BG-11740","OFF-AP-10004913","2461.06","7","0.0","566.02","343.81"
"US-2014-105935","2014-01-27","BD-11500","TEC-PH-10001459","2939.93","7","0.0","764.3818","343.25"
"CA-2011-139892","2011-09-08","BM-11140","TEC-MA-10000822","8159.952","8","0.4","-1359.992","342.11"
"IN-2012-45825","2012-08-09","KB-16315","TEC-MA-10002392","1226.19","7","0.0","612.99","340.09"
"ID-2013-58642","2013-02-21","PK-19075","FUR-TA-10003222","1809.255","5","0.3","-258.495","339.47"
"ID-2012-65411","2012-07-18","CS-12175","TEC-AC-10000639","1863.0","8","0.1","393.24","339.06"
"CA-2011-144624","2011-11-19","JM-15865","TEC-PH-10002885","4548.81","7","0.0","1228.1787","338.56"
"ES-2014-4032097","2014-04-09","AF-10885","OFF-ST-10002900","1244.187","7","0.1","-13.923","338.33"
"ES-2012-4108483","2012-06-18","SJ-20500","FUR-TA-10003354","2364.102","4","0.35","-218.298","338.1"
"ES-2013-5810502","2013-12-31","DM-12955","TEC-CO-10003800","1946.313","6","0.15","114.453","337.93"
"CA-2014-138149","2014-06-30","WB-21850","OFF-BI-10003091","895.92","5","0.2","302.373","337.16"
"IT-2012-3796476","2012-01-16","CC-12610","OFF-AP-10001527","2283.714","9","0.1","-0.216","337.07"
"CG-2012-8310","2012-06-12","BW-1065","TEC-SAM-10004940","2549.76","4","0.0","1172.88","336.65"
"IN-2014-39735","2014-03-17","BE-11455","TEC-CO-10003777","3299.562","14","0.1","366.282","336.02"
"ES-2012-4272278","2012-11-13","TG-21640","OFF-AP-10001169","2489.4","9","0.0","273.78","335.95"
"CA-2013-107104","2013-11-27","MS-17365","FUR-BO-10002213","3406.664","8","0.15","160.3136","335.64"
"CA-2012-156104","2012-12-06","NP-18685","TEC-CO-10002095","999.98","2","0.0","449.991","334.26"
"ES-2014-4856325","2014-05-16","VM-21685","FUR-BO-10000120","1189.242","9","0.1","250.992","334.23"
"CA-2014-145219","2014-12-25","RM-19675","TEC-CO-10001449","2879.952","6","0.2","1007.9832","334.15"
"MX-2014-120026","2014-12-22","SC-20695","FUR-CH-10002033","1269.6","4","0.0","355.44","333.15"
"ID-2013-12295","2013-09-14","SN-20560","TEC-PH-10002991","3499.155","11","0.5","-3009.435","333.1"
"ID-2013-10636","2013-01-07","CD-12280","FUR-TA-10000989","2993.025","5","0.3","726.825","333.06"
"ES-2014-5554891","2014-06-27","CC-12100","TEC-CO-10004567","815.949","3","0.15","287.919","333.02"
"ES-2012-5464624","2012-07-13","BG-11035","TEC-MA-10004609","1245.0","4","0.0","161.76","332.96"
"IN-2014-59426","2014-02-11","CC-12550","TEC-CO-10003448","1027.728","8","0.1","182.688","332.2"
"IN-2014-59202","2014-05-29","AB-10105","TEC-CO-10003496","1703.025","5","0.1","737.925","332.14"
"IN-2014-44257","2014-04-16","SV-20785","OFF-ST-10003150","1803.0837","11","0.17","-130.3863","332.13"
"ES-2014-3860822","2014-11-27","HW-14935","FUR-BO-10004947","676.485","5","0.1","195.285","330.51"
"IN-2011-23530","2011-11-09","AS-10285","FUR-CH-10004694","969.36","7","0.0","348.81","330.01"
"ES-2014-5991471","2014-09-18","LD-16855","FUR-BO-10000490","1637.01","5","0.1","90.81","329.73"
"MX-2014-127656","2014-02-24","NS-18505","TEC-CO-10001818","1655.96144","7","0.002","13.20144","329.58"
"MX-2013-154886","2013-09-03","CM-12715","FUR-CH-10004669","976.96","4","0.2","232.0","328.66"
"IN-2013-36963","2013-12-23","VG-21805","FUR-BO-10001196","731.34","2","0.0","175.5","328.35"
"GH-2014-6410","2014-06-17","JD-6060","OFF-KIT-10001380","1239.0","4","0.0","0.0","327.94"
"ID-2014-41597","2014-03-15","MG-17680","FUR-CH-10003616","1680.606","5","0.27","368.256","327.81"
"IN-2014-47449","2014-07-12","CD-12280","FUR-BO-10000288","2190.75","5","0.0","65.7","327.55"
"ES-2014-4622860","2014-06-09","DB-13210","TEC-MA-10000753","935.172","4","0.1","114.252","327.11"
"ES-2014-2538638","2014-10-15","CS-11860","OFF-ST-10000624","1026.96","8","0.0","441.36","326.35"
"IN-2014-32084","2014-08-06","AF-10885","TEC-PH-10001457","2550.0","4","0.0","280.44","326.32"
"ES-2012-3954494","2012-12-07","GG-14650","TEC-CO-10000556","1224.714","4","0.15","-129.726","326.27"
"ID-2012-79551","2012-12-25","BN-11470","TEC-PH-10002601","2667.537","5","0.17","-417.813","326.27"
"ES-2013-2757712","2013-05-16","EM-14065","TEC-PH-10002759","2605.92","4","0.0","1042.32","326.05"
"IR-2013-1770","2013-06-17","BS-1665","OFF-ROG-10001735","2962.68","14","0.0","207.06","325.93"
"IN-2014-13597","2014-11-03","AC-10450","FUR-TA-10002256","2664.0","5","0.0","905.7","325.54"
"ES-2012-5967582","2012-05-28","CK-12205","TEC-CO-10001413","1513.56","4","0.0","741.6","325.45"
"ES-2013-1215823","2013-08-17","JD-16150","FUR-BO-10003103","1233.63","3","0.0","234.36","325.32"
"UP-2011-5440","2011-06-03","CC-2550","FUR-LES-10002026","855.15","1","0.0","384.81","325.04"
"IT-2011-1646767","2011-07-14","MS-17830","TEC-MA-10001777","956.34","4","0.1","-95.7","324.98"
"CA-2011-122931","2011-09-29","SM-20950","OFF-ST-10004459","1801.632","6","0.2","-337.806","324.93"
"ES-2011-3805636","2011-10-17","GT-14710","FUR-CH-10004462","1838.52","5","0.2","160.77","324.09"
"IN-2011-40155","2011-11-14","CL-12700","TEC-PH-10000499","4498.83","7","0.0","674.73","323.75"
"ES-2014-5084020","2014-07-14","MM-17920","TEC-PH-10002759","1824.144","8","0.65","-1303.056","321.54"
"MX-2014-108532","2014-06-03","CM-12160","FUR-BO-10002580","2344.0","8","0.0","46.88","321.42"
"IN-2014-74847","2014-12-15","DB-13060","TEC-PH-10004618","2043.72","14","0.0","756.0","321.36"
"MZ-2014-140","2014-06-28","JW-5220","OFF-ROG-10001101","856.8","14","0.0","265.44","321.23"
"US-2014-154487","2014-12-20","BN-11470","OFF-AP-10002252","2509.36","7","0.0","426.58","320.96"
"IN-2012-72964","2012-02-06","JC-15775","FUR-CH-10000660","819.936","2","0.1","191.316","320.92"
"MX-2011-146584","2011-01-21","HL-15040","FUR-TA-10001285","2797.248","6","0.2","-0.072","320.38"
"MX-2012-144848","2012-08-03","LH-16900","OFF-ST-10003741","1455.08","11","0.0","261.8","320.29"
"ID-2014-27163","2014-10-27","DV-13045","FUR-BO-10003046","2189.0898","6","0.07","541.3698","320.28"
"IN-2012-26274","2012-02-27","BT-11530","FUR-TA-10001116","5451.3","6","0.0","327.06","320.27"
"IR-2012-660","2012-06-11","BM-1650","TEC-MOT-10002272","1291.08","2","0.0","296.94","319.58"
"IN-2011-44901","2011-02-23","MG-18205","TEC-CO-10004997","1526.52","4","0.0","732.72","319.53"
"CA-2014-152975","2014-09-15","RB-19705","TEC-PH-10004586","1079.85","3","0.0","323.955","319.04"
"MX-2013-123463","2013-07-20","FC-14245","FUR-CH-10002780","1869.72","6","0.0","205.56","318.17"
"MX-2013-165064","2013-03-29","TT-21220","FUR-BO-10004558","1815.24","7","0.0","471.94","318.08"
"IN-2014-48261","2014-10-23","CY-12745","TEC-CO-10002376","959.76","3","0.0","460.62","317.81"
"MX-2014-126711","2014-06-24","SJ-20215","TEC-PH-10003457","3045.84","7","0.0","1035.58","317.17"
"MX-2013-141474","2013-10-30","PB-18805","TEC-PH-10000106","2125.0","5","0.0","297.5","316.76"
"CM-2012-6440","2012-12-13","BP-1230","TEC-MEM-10002005","976.08","4","0.0","292.8","316.66"
"IN-2013-20177","2013-05-04","RW-19690","TEC-CO-10003342","1266.36","4","0.0","265.92","316.59"
"CA-2014-141733","2014-05-08","RW-19540","FUR-CH-10004086","1458.65","5","0.0","423.0085","315.73"
"ZA-2011-8980","2011-09-08","DB-3360","FUR-BEV-10004919","2134.44","4","0.0","682.92","315.57"
"ES-2012-2183106","2012-04-22","DK-13150","TEC-CO-10003342","4748.436","14","0.1","844.116","315.29"
"SF-2013-9730","2013-10-30","RW-9540","TEC-OKI-10001385","1867.5","6","0.0","242.64","314.81"
"IN-2011-74490","2011-04-16","PS-19045","FUR-CH-10003009","1001.7","6","0.0","250.38","314.7"
"CA-2012-102281","2012-10-12","MP-17470","FUR-BO-10002613","899.136","4","0.2","112.392","314.38"
"CA-2014-120138","2014-05-26","TB-21625","OFF-BI-10004519","663.92","5","0.2","207.475","314.27"
"IN-2014-10979","2014-10-31","MO-17800","OFF-AP-10001931","4306.32","8","0.0","1722.48","314.15"
"IN-2013-72740","2013-04-12","NF-18475","OFF-AP-10001305","899.55","3","0.0","323.82","313.71"
"IN-2013-15277","2013-11-11","MR-17545","TEC-CO-10002150","763.92","4","0.0","381.96","313.66"
"IT-2012-2619984","2012-10-13","CB-12415","TEC-PH-10004823","2544.24","4","0.0","1093.92","313.58"
"ID-2012-81056","2012-10-13","LC-17050","FUR-CH-10000051","1136.664","4","0.4","-189.456","313.52"
"IN-2014-27303","2014-01-30","RA-19885","FUR-CH-10000602","2301.0","5","0.0","91.95","313.45"
"CG-2012-6760","2012-10-12","MG-8145","TEC-CIS-10002259","3908.88","6","0.0","1563.48","313.31"
"CA-2013-114489","2013-12-06","JE-16165","FUR-CH-10000454","1951.84","8","0.0","585.552","312.22"
"CA-2014-160885","2014-12-03","JK-16090","TEC-PH-10001795","2479.96","4","0.0","743.988","312.14"
"ID-2013-69345","2013-09-19","EM-13960","OFF-AP-10001824","2249.16","4","0.0","224.88","311.14"
"MX-2012-122756","2012-12-31","DJ-13420","OFF-AP-10002681","2528.26","7","0.0","176.96","310.75"
"ES-2014-4107155","2014-12-29","CD-11920","FUR-TA-10003268","1461.135","5","0.35","202.185","310.17"
"MX-2013-147844","2013-11-15","BO-11425","TEC-PH-10003457","3045.84","7","0.0","1035.58","309.75"
"CA-2011-116246","2011-09-12","LW-17215","FUR-CH-10002024","3785.292","6","0.1","420.588","309.69"
"CA-2014-143686","2014-05-15","PJ-19015","TEC-AC-10001838","1399.93","7","0.0","601.9699","309.52"
"ID-2014-27765","2014-09-08","KM-16720","FUR-BO-10002204","2152.956","8","0.35","198.636","309.11"
"ES-2013-5135305","2013-06-17","SV-20785","TEC-AC-10004571","1244.1","5","0.0","447.75","309.0"
"MX-2011-131478","2011-12-08","BG-11695","FUR-CH-10004095","2226.816","9","0.2","500.976","308.66"
"IN-2014-57837","2014-09-19","CS-12130","FUR-BO-10001212","1586.412","4","0.1","17.532","307.98"
"CA-2013-133711","2013-11-27","MC-17425","TEC-MA-10000010","3040.0","8","0.0","1459.2","307.85"
"IZ-2014-7800","2014-02-10","BD-1635","OFF-KIT-10003683","3425.4","6","0.0","1233.0","307.83"
"ES-2014-1107818","2014-02-08","RF-19345","OFF-AP-10004512","1136.94","2","0.0","568.44","307.43"
"ID-2013-60896","2013-08-05","JE-16165","FUR-BO-10000980","677.6352","2","0.07","211.2552","307.25"
"IR-2014-890","2014-04-15","MG-7680","FUR-BUS-10004644","731.34","2","0.0","80.4","305.98"
"CA-2011-163223","2011-03-21","KH-16690","TEC-PH-10000730","3499.93","7","0.0","909.9818","305.29"
"IN-2014-16887","2014-05-05","CC-12475","TEC-CO-10002040","1272.72","4","0.0","534.48","305.27"
"ES-2013-1525878","2013-11-04","LT-16765","OFF-AP-10002321","1856.34","6","0.0","909.54","305.25"
"ES-2014-3691479","2014-06-10","FH-14365","TEC-PH-10000493","2295.0","4","0.1","459.0","305.2"
"ES-2012-3533091","2012-08-31","BF-10975","TEC-PH-10001396","1622.1825","3","0.15","324.3825","305.16"
"IN-2013-72390","2013-06-20","CJ-12010","TEC-PH-10000896","1063.44","7","0.0","361.41","304.95"
"HU-2014-960","2014-08-23","SH-9975","TEC-MEM-10002202","3449.88","14","0.0","275.94","304.75"
"US-2012-110436","2012-05-28","SL-20155","FUR-BO-10001356","585.456","3","0.2","-0.024","304.53"
"LI-2014-5380","2014-05-19","NC-8340","TEC-SHA-10001231","1429.44","4","0.0","471.6","304.5"
"SF-2013-8920","2013-04-29","JB-5400","FUR-HON-10001960","1057.8","2","0.0","158.64","304.36"
"IN-2013-36963","2013-12-23","VG-21805","FUR-BO-10000980","1092.96","3","0.0","393.39","304.16"
